match_id,teams,time,numeric_time,half,action,number,team,goalkeeper,opponent_goalkeeper,assist_number,goal_number,shot_number,goal,shot_speed,in_goal_position,shot_position,post,saved,vertical_goal_position,horizontal_goal_position,causes_7m_number,receives_7m_number,turnover,technical_foul,steal,suspension,is_home,number_suspended,no_goalkeeper,number_court_players,possession,number_of_possession,start_of_possession,end_of_possession,score,lead,number_of_possesion
38,URU - SWE,1:41,101,1,"EKBERG N Goal right wing bottom left (23 LAGERGREN A), 74 km/h",10,SWE,30,1,23,10,,1,74,bottom left,right wing,,,bottom,left,,,,,,,FALSE,0,0,6,SWE,4,1:01,1:41,0 - 1,-1,
38,URU - SWE,2:34,154,1,de AGRELA MILGRON Goal breakthrough top right,40,URU,1,30,,40,,1,,top right,breakthrough,,,top,right,,,,,,,TRUE,0,0,6,URU,5,1:41,2:34,1 - 1,0,
38,URU - SWE,2:46,166,1,"WANNE H Goal right 6m bottom right (24 GOTTFRIDSSON J), 92 km/h",15,SWE,30,1,24,15,,1,92,bottom right,right 6m,,,bottom,right,,,,,,,FALSE,0,0,6,SWE,6,2:34,2:46,1 - 2,-1,
38,URU - SWE,3:29,209,1,CHAPARRO ALMADA G Shot centre 6m saved top left,2,URU,1,30,,,2,0,,top left,centre 6m,,1,top,left,,,,,,,TRUE,0,0,6,URU,7,2:46,3:29,1 - 2,-1,
38,URU - SWE,3:41,221,1,WANNE H Goal flying throw middle right (24 GOTTFRIDSSON J),15,SWE,30,1,24,15,,1,,middle right,"",,,middle,right,,,,,,,FALSE,0,0,6,SWE,8,3:29,3:41,1 - 3,-2,
38,URU - SWE,4:26,266,1,FALABRINO MEDINA D Technical Fault,11,URU,1,30,,,,0,,"","",,,"","",,,,11,,,TRUE,0,0,6,URU,9,3:41,4:26,1 - 3,-2,
38,URU - SWE,4:33,273,1,EKBERG N Shot left 6m saved middle right,10,SWE,30,1,,,10,0,,middle right,left 6m,,1,middle,right,,,,,,,FALSE,0,0,6,SWE,10,4:26,4:33,1 - 3,-2,
38,URU - SWE,5:11,311,1,MORANDEIRA D Turnover,17,URU,1,30,,,,0,,"","",,,"","",,,17,,,,TRUE,0,0,6,URU,11,4:33,5:11,1 - 3,-2,
38,URU - SWE,5:11,311,1,EKBERG N Steal,10,SWE,30,1,,,,0,,"","",,,"","",,,,,10,,FALSE,0,0,6,URU,11,4:33,5:11,1 - 3,-2,
38,URU - SWE,5:41,341,1,MORANDEIRA D Block,17,URU,1,30,,,,0,,"","",,,"","",,,,,,,TRUE,0,0,6,SWE,12,5:11,5:41,1 - 3,-2,
38,URU - SWE,5:41,341,1,JOHANSSON E Shot left 9m blocked,42,SWE,30,1,,,42,0,,blocked,left 9m,,,"","",,,,,,,FALSE,0,0,6,SWE,12,5:11,5:41,1 - 3,-2,
38,URU - SWE,5:54,354,1,FALABRINO MEDINA D Technical Fault,11,URU,1,30,,,,0,,"","",,,"","",,,,11,,,TRUE,0,0,6,URU,13,5:41,5:54,1 - 3,-2,
38,URU - SWE,6:01,361,1,"GOTTFRIDSSON J Goal fast break bottom right, 43 km/h",24,SWE,30,1,,24,,1,43,bottom right,fast break,,,bottom,right,,,,,,,FALSE,0,0,6,SWE,14,5:54,6:01,1 - 4,-3,
38,URU - SWE,7:01,421,1,"de AGRELA MILGRON Goal right 6m middle right, 98 km/h",40,URU,1,30,,40,,1,98,middle right,right 6m,,,middle,right,,,,,,,TRUE,0,0,6,URU,15,6:01,7:01,2 - 4,-2,
38,URU - SWE,7:15,435,1,WANNE H Goal left wing bottom right (42 JOHANSSON E),15,SWE,30,1,42,15,,1,,bottom right,left wing,,,bottom,right,,,,,,,FALSE,0,0,6,SWE,16,7:01,7:15,2 - 5,-3,
38,URU - SWE,7:32,452,1,RUBBO RODRIGUEZ F Shot left wing missed,20,URU,1,30,,,20,0,,missed,left wing,,,"","",,,,,,,TRUE,0,0,6,URU,17,7:15,7:32,2 - 5,-3,
38,URU - SWE,7:43,463,1,CANCIO CASAS M Steal,13,URU,1,30,,,,0,,"","",,,"","",,,,,13,,TRUE,0,0,6,SWE,18,7:32,7:43,2 - 5,-3,
38,URU - SWE,7:43,463,1,THULIN T Turnover,30,SWE,30,1,,,,0,,"","",,,"","",,,30,,,,FALSE,0,0,6,SWE,18,7:32,7:43,2 - 5,-3,
38,URU - SWE,8:23,503,1,LIMA SILVA F Shot centre 6m saved bottom right,3,URU,1,30,,,3,0,,bottom right,centre 6m,,1,bottom,right,,,,,,,TRUE,0,0,6,URU,19,7:43,8:23,2 - 5,-3,
38,URU - SWE,8:32,512,1,"DARJ M Goal centre 6m bottom right (24 GOTTFRIDSSON J), 75 km/h",5,SWE,30,1,24,5,,1,75,bottom right,centre 6m,,,bottom,right,,,,,,,FALSE,0,0,6,SWE,20,8:23,8:32,2 - 6,-4,
38,URU - SWE,9:22,562,1,FALABRINO MEDINA D Shot centre 6m missed,11,URU,1,30,,,11,0,,missed,centre 6m,,,"","",,,,,,,TRUE,0,0,6,URU,21,8:32,9:22,2 - 6,-4,
38,URU - SWE,9:33,573,1,"JOHANSSON E Goal breakthrough bottom right, 58 km/h",42,SWE,30,1,,42,,1,58,bottom right,breakthrough,,,bottom,right,,,,,,,FALSE,0,0,6,SWE,22,9:22,9:33,2 - 7,-5,
38,URU - SWE,9:52,592,1,Team timeout,"",URU,1,30,,,,0,,"","",,,"","",,,,,,,TRUE,0,0,6,URU,23,9:33,10:14,2 - 7,-5,
38,URU - SWE,10:14,614,1,"de AGRELA MILGRON Goal breakthrough bottom right, 60 km/h",40,URU,1,30,,40,,1,60,bottom right,breakthrough,,,bottom,right,,,,,,,TRUE,0,0,6,URU,23,9:33,10:14,3 - 7,-4,
38,URU - SWE,10:23,623,1,"WANNE H Goal breakthrough bottom left, 57 km/h",15,SWE,30,1,,15,,1,57,bottom left,breakthrough,,,bottom,left,,,,,,,FALSE,0,0,6,SWE,24,10:14,10:23,3 - 8,-5,
38,URU - SWE,10:54,654,1,CAPELLO G Turnover,21,URU,1,30,,,,0,,"","",,,"","",,,21,,,,TRUE,0,0,6,URU,25,10:23,10:54,3 - 8,-5,
38,URU - SWE,10:54,654,1,GOTTFRIDSSON J Steal,24,SWE,30,1,,,,0,,"","",,,"","",,,,,24,,FALSE,0,0,6,URU,25,10:23,10:54,3 - 8,-5,
38,URU - SWE,11:02,662,1,"EKBERG N Goal fast break middle right (24 GOTTFRIDSSON J), 47 km/h",10,SWE,30,1,24,10,,1,47,middle right,fast break,,,middle,right,,,,,,,FALSE,0,0,6,SWE,26,10:54,11:02,3 - 9,-6,
38,URU - SWE,11:25,685,1,DARJ M 2-minutes suspension,5,SWE,30,1,,,,0,,"","",,,"","",,,,,,5,FALSE,0,0,6,SWE,26,10:54,11:02,3 - 9,-6,
38,URU - SWE,11:57,717,1,CAPELLO G Shot left 6m saved top right,21,URU,1,30,,,21,0,,top right,left 6m,,1,top,right,,,,,,,TRUE,0,0,6,URU,27,11:02,11:57,3 - 9,-6,
38,URU - SWE,12:06,726,1,PETTERSSON Ffor 30 THULIN T Empty goal,18,SWE,Empty goal,1,,,,0,,"","",,,"","",,,,,,,FALSE,-1,1,6,URU,27,11:02,11:57,3 - 9,-6,
38,URU - SWE,12:41,761,1,EKBERG N Shot right wing post,10,SWE,Empty goal,1,,,10,0,,post,right wing,1,,"","",,,,,,,FALSE,-1,1,6,SWE,28,11:57,12:41,3 - 9,-6,
38,URU - SWE,12:44,764,1,THULIN Tfor 24 GOTTFRIDSSON J Goalkeeper back,30,SWE,30,1,,,,0,,"","",,,"","",,,,,,,FALSE,-1,0,5,SWE,28,11:57,12:41,3 - 9,-6,
38,URU - SWE,12:50,770,1,"RUBBO RODRIGUEZ F Goal centre 6m bottom left (13 CANCIO CASAS M), 80 km/h",20,URU,1,30,13,20,,1,80,bottom left,centre 6m,,,bottom,left,,,,,,,TRUE,0,0,6,URU,29,12:41,12:50,4 - 9,-5,
38,URU - SWE,13:00,780,1,GOTTFRIDSSON Jfor 30 THULIN T Empty goal,24,SWE,Empty goal,1,,,,0,,"","",,,"","",,,,,,,FALSE,-1,1,6,URU,29,12:41,12:50,4 - 9,-5,
38,URU - SWE,13:18,798,1,"GOTTFRIDSSON J Goal breakthrough middle right, 98 km/h",24,SWE,Empty goal,1,,24,,1,98,middle right,breakthrough,,,middle,right,,,,,,,FALSE,-1,1,6,SWE,30,12:50,13:18,4 - 10,-6,
38,URU - SWE,13:27,807,1,CANCIO CASAS M Goal empty goal middle right,13,URU,1,Empty goal,,13,,1,,middle right,empty goal,,,middle,right,,,,,,,TRUE,0,0,6,URU,31,13:18,13:27,5 - 10,-5,
38,URU - SWE,13:28,808,1,THULIN Tfor 23 LAGERGREN A Goalkeeper back,30,SWE,30,1,,,,0,,"","",,,"","",,,,,,,FALSE,0,0,6,URU,31,13:18,13:27,5 - 10,-5,
38,URU - SWE,13:55,835,1,"JOHANSSON E Goal centre 6m middle right, 54 km/h",42,SWE,30,1,,42,,1,54,middle right,centre 6m,,,middle,right,,,,,,,FALSE,0,0,6,SWE,32,13:27,13:55,5 - 11,-6,
38,URU - SWE,14:11,851,1,CANCIO CASAS M Technical Fault,13,URU,1,30,,,,0,,"","",,,"","",,,,13,,,TRUE,0,0,6,URU,33,13:55,14:11,5 - 11,-6,
38,URU - SWE,14:18,858,1,WANNE H Turnover,15,SWE,30,1,,,,0,,"","",,,"","",,,15,,,,FALSE,0,0,6,SWE,34,14:11,14:18,5 - 11,-6,
38,URU - SWE,15:07,907,1,CAPELLO G Technical Fault,21,URU,1,30,,,,0,,"","",,,"","",,,,21,,,TRUE,0,0,6,URU,35,14:18,15:07,5 - 11,-6,
38,URU - SWE,15:13,913,1,WANNE H Shot left 6m saved top right,15,SWE,30,1,,,15,0,,top right,left 6m,,1,top,right,,,,,,,FALSE,0,0,6,SWE,36,15:07,15:13,5 - 11,-6,
38,URU - SWE,15:22,922,1,"CAPELLO G Goal left 6m bottom centre, 83 km/h",21,URU,1,30,,21,,1,83,bottom centre,left 6m,,,bottom,centre,,,,,,,TRUE,0,0,6,URU,37,15:13,15:22,6 - 11,-5,
38,URU - SWE,15:54,954,1,CANCIO CASAS M 7m caused,13,URU,1,30,,,,0,,"","",,,"","",13,,,,,,TRUE,0,0,6,SWE,38,15:22,15:54,6 - 11,-5,
38,URU - SWE,15:54,954,1,CANCIO CASAS M 2-minutes suspension,13,URU,1,30,,,,0,,"","",,,"","",,,,,,13,TRUE,0,0,6,SWE,38,15:22,15:54,6 - 11,-5,
38,URU - SWE,15:54,954,1,JOHANSSON E 7m received,42,SWE,30,1,,,,0,,"","",,,"","",,42,,,,,FALSE,0,0,6,SWE,38,15:22,15:54,6 - 11,-5,
38,URU - SWE,15:54,954,1,"WANNE H Goal Penalty shot bottom centre (42 JOHANSSON E), 80 km/h",15,SWE,30,1,42,15,,1,80,bottom centre,Penalty,,,bottom,centre,,,,,,,FALSE,0,0,6,SWE,38,15:22,15:54,6 - 12,-6,
38,URU - SWE,16:19,979,1,FALABRINO MEDINA Dfor 1 NAVARRETE GAMBINO Empty goal,11,URU,Empty goal,30,,,,0,,"","",,,"","",,,,,,,TRUE,-1,1,6,SWE,38,15:22,15:54,6 - 12,-6,
38,URU - SWE,16:34,994,1,NAVARRETE GAMBINOfor 20 RUBBO RODRIGUEZ F Goalkeeper back,1,URU,1,30,,,,0,,"","",,,"","",,,,,,,TRUE,-1,0,5,SWE,38,15:22,15:54,6 - 12,-6,
38,URU - SWE,16:41,1001,1,BORBA RODRIGUEZ B Technical Fault,14,URU,1,30,,,,0,,"","",,,"","",,,,14,,,TRUE,-1,0,5,URU,39,15:54,16:41,6 - 12,-6,
38,URU - SWE,16:51,1011,1,WANNE H Goal left wing bottom right (42 JOHANSSON E),15,SWE,30,1,42,15,,1,,bottom right,left wing,,,bottom,right,,,,,,,FALSE,0,0,6,SWE,40,16:41,16:51,6 - 13,-7,
38,URU - SWE,17:00,1020,1,RUBBO RODRIGUEZ Ffor 1 NAVARRETE GAMBINO Empty goal,20,URU,Empty goal,30,,,,0,,"","",,,"","",,,,,,,TRUE,-1,1,6,SWE,40,16:41,16:51,6 - 13,-7,
38,URU - SWE,17:37,1057,1,BORBA RODRIGUEZ B Shot right 6m blocked,14,URU,Empty goal,30,,,14,0,,blocked,right 6m,,,"","",,,,,,,TRUE,-1,1,6,URU,41,16:51,17:37,6 - 13,-7,
38,URU - SWE,17:37,1057,1,CLAAR F Block,19,SWE,30,Empty goal,,,,0,,"","",,,"","",,,,,,,FALSE,0,0,6,URU,41,16:51,17:37,6 - 13,-7,
38,URU - SWE,17:39,1059,1,NAVARRETE GAMBINOfor 21 CAPELLO G Goalkeeper back,1,URU,1,30,,,,0,,"","",,,"","",,,,,,,TRUE,-1,0,5,URU,41,16:51,17:37,6 - 13,-7,
38,URU - SWE,17:51,1071,1,FALABRINO MEDINA D 7m caused,11,URU,1,30,,,,0,,"","",,,"","",11,,,,,,TRUE,-1,0,5,SWE,42,17:37,18:02,6 - 13,-7,
38,URU - SWE,17:51,1071,1,PETTERSSON F 7m received,18,SWE,30,1,,,,0,,"","",,,"","",,18,,,,,FALSE,0,0,6,SWE,42,17:37,18:02,6 - 13,-7,
38,URU - SWE,18:02,1082,1,EKBERG N Goal Penalty shot bottom left (18 PETTERSSON F),10,SWE,30,1,18,10,,1,,bottom left,Penalty,,,bottom,left,,,,,,,FALSE,0,0,6,SWE,42,17:37,18:02,6 - 14,-8,
38,URU - SWE,18:40,1120,1,FORSELL SCHEFVERT 2-minutes suspension,45,SWE,30,1,,,,0,,"","",,,"","",,,,,,45,FALSE,0,0,6,SWE,42,17:37,18:02,6 - 14,-8,
38,URU - SWE,18:52,1132,1,BORBA RODRIGUEZ B Technical Fault,14,URU,1,30,,,,0,,"","",,,"","",,,,14,,,TRUE,0,0,6,URU,43,18:02,18:52,6 - 14,-8,
38,URU - SWE,18:59,1139,1,"WANNE H Goal fast break bottom right (19 CLAAR F), 67 km/h",15,SWE,30,1,19,15,,1,67,bottom right,fast break,,,bottom,right,,,,,,,FALSE,-1,0,5,SWE,44,18:52,18:59,6 - 15,-9,
38,URU - SWE,19:22,1162,1,CAPELLO G Technical Fault,21,URU,1,30,,,,0,,"","",,,"","",,,,21,,,TRUE,0,0,6,URU,45,18:59,19:22,6 - 15,-9,
38,URU - SWE,19:27,1167,1,"EKBERG N Goal fast break bottom left, 85 km/h",10,SWE,30,1,,10,,1,85,bottom left,fast break,,,bottom,left,,,,,,,FALSE,-1,0,5,SWE,46,19:22,19:27,6 - 16,-10,
38,URU - SWE,19:53,1193,1,FALABRINO MEDINA D Technical Fault,11,URU,1,30,,,,0,,"","",,,"","",,,,11,,,TRUE,0,0,6,URU,47,19:27,19:53,6 - 16,-10,
38,URU - SWE,20:10,1210,1,JOHANSSON Efor 30 THULIN T Empty goal,42,SWE,Empty goal,1,,,,0,,"","",,,"","",,,,,,,FALSE,-1,1,6,URU,47,19:27,19:53,6 - 16,-10,
38,URU - SWE,20:40,1240,1,"JOHANSSON E Goal left 6m bottom right (19 CLAAR F), 73 km/h",42,SWE,Empty goal,1,19,42,,1,73,bottom right,left 6m,,,bottom,right,,,,,,,FALSE,-1,1,6,SWE,48,19:53,20:40,6 - 17,-11,
38,URU - SWE,20:43,1243,1,THULIN Tfor 26 PERSSON L Goalkeeper back,30,SWE,30,1,,,,0,,"","",,,"","",,,,,,,FALSE,0,0,6,SWE,48,19:53,20:40,6 - 17,-11,
38,URU - SWE,21:31,1291,1,BOTEJARA MERINGOLO Turnover,19,URU,1,30,,,,0,,"","",,,"","",,,19,,,,TRUE,0,0,6,URU,49,20:40,21:31,6 - 17,-11,
38,URU - SWE,21:38,1298,1,"PETTERSSON F Goal fast break bottom right (15 WANNE H), 76 km/h",18,SWE,30,1,15,18,,1,76,bottom right,fast break,,,bottom,right,,,,,,,FALSE,0,0,6,SWE,50,21:31,21:38,6 - 18,-12,
38,URU - SWE,22:02,1322,1,"de AGRELA MILGRON Goal breakthrough bottom right, 70 km/h",40,URU,1,30,,40,,1,70,bottom right,breakthrough,,,bottom,right,,,,,,,TRUE,0,0,6,URU,51,21:38,22:02,7 - 18,-11,
38,URU - SWE,22:14,1334,1,FORSELL SCHEFVERT Turnover,45,SWE,30,1,,,,0,,"","",,,"","",,,45,,,,FALSE,0,0,6,SWE,52,22:02,22:14,7 - 18,-11,
38,URU - SWE,22:30,1350,1,CANCIO CASAS M Technical Fault,13,URU,1,30,,,,0,,"","",,,"","",,,,13,,,TRUE,0,0,6,URU,53,22:14,22:30,7 - 18,-11,
38,URU - SWE,22:53,1373,1,JOHANSSON E Goal breakthrough bottom right,42,SWE,30,1,,42,,1,,bottom right,breakthrough,,,bottom,right,,,,,,,FALSE,0,0,6,SWE,54,22:30,22:53,7 - 19,-12,
38,URU - SWE,23:48,1428,1,CANCIO CASAS M Shot right 9m saved middle centre,13,URU,1,30,,,13,0,,middle centre,right 9m,,1,middle,centre,,,,,,,TRUE,0,0,6,URU,55,22:53,23:48,7 - 19,-12,
38,URU - SWE,24:02,1442,1,THULIN T Turnover,30,SWE,30,1,,,,0,,"","",,,"","",,,30,,,,FALSE,0,0,6,SWE,56,23:48,24:02,7 - 19,-12,
38,URU - SWE,24:05,1445,1,RUBBO RODRIGUEZ F Technical Fault (FB),20,URU,1,30,,,,0,,"","",,,"","",,,,20,,,TRUE,0,0,6,URU,57,24:02,24:05,7 - 19,-12,
38,URU - SWE,24:10,1450,1,"WANNE H Goal left 6m top right, 89 km/h",15,SWE,30,1,,15,,1,89,top right,left 6m,,,top,right,,,,,,,FALSE,0,0,6,SWE,58,24:05,24:10,7 - 20,-13,
38,URU - SWE,24:54,1494,1,PERSSON L 2-minutes suspension,26,SWE,30,1,,,,0,,"","",,,"","",,,,,,26,FALSE,0,0,6,SWE,58,24:05,24:10,7 - 20,-13,
38,URU - SWE,24:59,1499,1,Team timeout,"",URU,1,30,,,,0,,"","",,,"","",,,,,,,TRUE,0,0,6,URU,59,24:10,25:09,7 - 20,-13,
38,URU - SWE,25:09,1509,1,RUBBO RODRIGUEZ F Shot left wing saved top centre,20,URU,1,30,,,20,0,,top centre,left wing,,1,top,centre,,,,,,,TRUE,0,0,6,URU,59,24:10,25:09,7 - 20,-13,
38,URU - SWE,25:35,1535,1,LAGERGREN Afor 30 THULIN T Empty goal,23,SWE,Empty goal,1,,,,0,,"","",,,"","",,,,,,,FALSE,-1,1,6,URU,59,24:10,25:09,7 - 20,-13,
38,URU - SWE,25:45,1545,1,PETTERSSON F Technical Fault (FB),18,SWE,Empty goal,1,,,,0,,"","",,,"","",,,,18,,,FALSE,-1,1,6,SWE,60,25:09,25:45,7 - 20,-13,
38,URU - SWE,25:46,1546,1,"RUBBO RODRIGUEZ F Goal empty goal middle centre, 88 km/h",20,URU,1,Empty goal,,20,,1,88,middle centre,empty goal,,,middle,centre,,,,,,,TRUE,0,0,6,URU,61,25:45,25:46,8 - 20,-12,
38,URU - SWE,25:46,1546,1,THULIN Tfor 23 LAGERGREN A Goalkeeper back,30,SWE,30,1,,,,0,,"","",,,"","",,,,,,,FALSE,-1,0,5,URU,61,25:45,25:46,8 - 20,-12,
38,URU - SWE,25:56,1556,1,LAGERGREN Afor 30 THULIN T Empty goal,23,SWE,Empty goal,1,,,,0,,"","",,,"","",,,,,,,FALSE,-1,1,6,URU,61,25:45,25:46,8 - 20,-12,
38,URU - SWE,26:36,1596,1,"JOHANSSON E Goal centre 6m middle right, 101 km/h",42,SWE,Empty goal,1,,42,,1,101,middle right,centre 6m,,,middle,right,,,,,,,FALSE,-1,1,6,SWE,62,25:46,26:36,8 - 21,-13,
38,URU - SWE,26:40,1600,1,THULIN Tfor 23 LAGERGREN A Goalkeeper back,30,SWE,30,1,,,,0,,"","",,,"","",,,,,,,FALSE,-1,0,5,SWE,62,25:46,26:36,8 - 21,-13,
38,URU - SWE,26:54,1614,1,RUBBO RODRIGUEZ F Shot centre 9m saved bottom centre,20,URU,1,30,,,20,0,,bottom centre,centre 9m,,1,bottom,centre,,,,,,,TRUE,0,0,6,URU,63,26:36,26:54,8 - 21,-13,
38,URU - SWE,27:18,1638,1,EKBERG N Goal right 6m bottom left (26 PERSSON L),10,SWE,30,1,26,10,,1,,bottom left,right 6m,,,bottom,left,,,,,,,FALSE,0,0,6,SWE,64,26:54,27:18,8 - 22,-14,
38,URU - SWE,27:51,1671,1,CHAPARRO ALMADA G Shot centre 6m saved bottom centre,2,URU,1,30,,,2,0,,bottom centre,centre 6m,,1,bottom,centre,,,,,,,TRUE,0,0,6,URU,65,27:18,27:51,8 - 22,-14,
38,URU - SWE,28:01,1681,1,RAMOS CANO Z Steal,18,URU,1,30,,,,0,,"","",,,"","",,,,,18,,TRUE,0,0,6,SWE,66,27:51,28:01,8 - 22,-14,
38,URU - SWE,28:01,1681,1,FORSELL SCHEFVERT Turnover,45,SWE,30,1,,,,0,,"","",,,"","",,,45,,,,FALSE,0,0,6,SWE,66,27:51,28:01,8 - 22,-14,
38,URU - SWE,28:06,1686,1,CHAPARRO ALMADA G Shot centre 6m post,2,URU,1,30,,,2,0,,post,centre 6m,1,,"","",,,,,,,TRUE,0,0,6,URU,67,28:01,28:06,8 - 22,-14,
38,URU - SWE,28:13,1693,1,"WANNE H Goal fast break bottom right (45 FORSELL SCHEFVERT), 58 km/h",15,SWE,30,1,45,15,,1,58,bottom right,fast break,,,bottom,right,,,,,,,FALSE,0,0,6,SWE,68,28:06,28:13,8 - 23,-15,
38,URU - SWE,28:43,1723,1,de AGRELA MILGRON Shot centre 9m saved middle right,40,URU,1,30,,,40,0,,middle right,centre 9m,,1,middle,right,,,,,,,TRUE,0,0,6,URU,69,28:13,28:43,8 - 23,-15,
38,URU - SWE,28:53,1733,1,"EKBERG N Goal right 6m middle left (26 PERSSON L), 70 km/h",10,SWE,30,1,26,10,,1,70,middle left,right 6m,,,middle,left,,,,,,,FALSE,0,0,6,SWE,70,28:43,28:53,8 - 24,-16,
38,URU - SWE,29:15,1755,1,de AGRELA MILGRON Shot centre 9m saved,40,URU,1,30,,,40,0,,"",centre 9m,,1,"","",,,,,,,TRUE,0,0,6,URU,71,28:53,29:15,8 - 24,-16,
38,URU - SWE,29:30,1770,1,EKBERG N Shot fast break saved,10,SWE,30,1,,,10,0,,"",fast break,,1,"","",,,,,,,FALSE,0,0,6,SWE,72,29:15,29:57,8 - 24,-16,
38,URU - SWE,29:57,1797,1,"WANNE H Goal left 6m top right, 86 km/h",15,SWE,30,1,,15,,1,86,top right,left 6m,,,top,right,,,,,,,FALSE,0,0,6,SWE,72,29:15,30:00,8 - 25,-17,
38,URU - SWE,30:00,1800,2,GONZALEZ ALLOZA F Goalkeeper,16,URU,16,30,,,,0,,"","",,,"","",,,,,,,TRUE,0,,,SWE,73,"","",8 - 25,-17,
38,URU - SWE,30:00,1800,2,THULIN T Goalkeeper,30,SWE,30,16,,,,0,,"","",,,"","",,,,,,,FALSE,0,,,SWE,73,"","",8 - 25,-17,
38,URU - SWE,30:27,1827,2,"BERGENDAHL O Goal centre 6m middle right (42 JOHANSSON E), 70 km/h",32,SWE,30,16,42,32,,1,70,middle right,centre 6m,,,middle,right,,,,,,,FALSE,0,0,6,SWE,73,30:00,30:27,8 - 26,-18,
38,URU - SWE,30:39,1839,2,de AGRELA MILGRON Technical Fault,40,URU,16,30,,,,0,,"","",,,"","",,,,40,,,TRUE,0,0,6,URU,74,30:27,30:39,8 - 26,-18,
38,URU - SWE,31:31,1891,2,"PELLAS L Goal left wing middle right (42 JOHANSSON E), 43 km/h",22,SWE,30,16,42,22,,1,43,middle right,left wing,,,middle,right,,,,,,,FALSE,0,0,6,SWE,75,30:39,31:31,8 - 27,-19,
38,URU - SWE,32:24,1944,2,CAPELLO G Shot centre 6m saved bottom left,21,URU,16,30,,,21,0,,bottom left,centre 6m,,1,bottom,left,,,,,,,TRUE,0,0,6,URU,76,31:31,32:24,8 - 27,-19,
38,URU - SWE,33:12,1992,2,RAMOS CANO Z 7m caused,18,URU,16,30,,,,0,,"","",,,"","",18,,,,,,TRUE,0,0,6,SWE,77,32:24,33:28,8 - 27,-19,
38,URU - SWE,33:12,1992,2,PERSSON L 7m received,26,SWE,30,16,,,,0,,"","",,,"","",,26,,,,,FALSE,0,0,6,SWE,77,32:24,33:28,8 - 27,-19,
38,URU - SWE,33:28,2008,2,"PELLAS L Goal Penalty shot bottom left (26 PERSSON L), 92 km/h",22,SWE,30,16,26,22,,1,92,bottom left,Penalty,,,bottom,left,,,,,,,FALSE,0,0,6,SWE,77,32:24,33:28,8 - 28,-20,
38,URU - SWE,34:37,2077,2,de AGRELA MILGRON Shot right 6m missed,40,URU,16,30,,,40,0,,missed,right 6m,,,"","",,,,,,,TRUE,0,0,6,URU,78,33:28,34:37,8 - 28,-20,
38,URU - SWE,35:14,2114,2,RAMOS CANO Z 2-minutes suspension,18,URU,16,30,,,,0,,"","",,,"","",,,,,,18,TRUE,0,0,6,URU,78,33:28,34:37,8 - 28,-20,
38,URU - SWE,35:31,2131,2,CLAAR F Goal centre 6m middle left (42 JOHANSSON E),19,SWE,30,16,42,19,,1,,middle left,centre 6m,,,middle,left,,,,,,,FALSE,0,0,6,SWE,79,34:37,35:31,8 - 29,-21,
38,URU - SWE,35:41,2141,2,CHAPARRO ALMADA Gfor 16 GONZALEZ ALLOZA F Empty goal,2,URU,Empty goal,30,,,,0,,"","",,,"","",,,,,,,TRUE,-1,1,6,SWE,79,34:37,35:31,8 - 29,-21,
38,URU - SWE,36:16,2176,2,GONZALEZ ALLOZA Ffor 74 MILIAN FLOREZ G Goalkeeper back,16,URU,16,30,,,,0,,"","",,,"","",,,,,,,TRUE,-1,0,5,SWE,79,34:37,35:31,8 - 29,-21,
38,URU - SWE,36:29,2189,2,CAPELLO G Technical Fault,21,URU,16,30,,,,0,,"","",,,"","",,,,21,,,TRUE,-1,0,5,URU,80,35:31,36:29,8 - 29,-21,
38,URU - SWE,36:36,2196,2,PELLAS L Shot fast break saved,22,SWE,30,16,,,22,0,,"",fast break,,1,"","",,,,,,,FALSE,0,0,6,SWE,81,36:29,36:36,8 - 29,-21,
38,URU - SWE,36:46,2206,2,FALABRINO MEDINA D Shot centre 6m saved bottom right,11,URU,16,30,,,11,0,,bottom right,centre 6m,,1,bottom,right,,,,,,,TRUE,-1,0,5,URU,82,36:36,36:46,8 - 29,-21,
38,URU - SWE,36:57,2217,2,"CLAAR F Goal centre 6m bottom left, 87 km/h",19,SWE,30,16,,19,,1,87,bottom left,centre 6m,,,bottom,left,,,,,,,FALSE,0,0,6,SWE,83,36:46,36:57,8 - 30,-22,
38,URU - SWE,37:04,2224,2,MILIAN FLOREZ Gfor 16 GONZALEZ ALLOZA F Empty goal,74,URU,Empty goal,30,,,,0,,"","",,,"","",,,,,,,TRUE,-1,1,6,SWE,83,36:46,36:57,8 - 30,-22,
38,URU - SWE,37:23,2243,2,GONZALEZ ALLOZA Ffor 18 RAMOS CANO Z Goalkeeper back,16,URU,16,30,,,,0,,"","",,,"","",,,,,,,TRUE,0,0,6,SWE,83,36:46,36:57,8 - 30,-22,
38,URU - SWE,37:52,2272,2,de AGRELA MILGRON Shot right 6m saved bottom left,40,URU,16,30,,,40,0,,bottom left,right 6m,,1,bottom,left,,,,,,,TRUE,0,0,6,URU,84,36:57,37:52,8 - 30,-22,
38,URU - SWE,38:01,2281,2,"PETTERSSON D Goal fast break bottom right (42 JOHANSSON E), 78 km/h",11,SWE,30,16,42,11,,1,78,bottom right,fast break,,,bottom,right,,,,,,,FALSE,0,0,6,SWE,85,37:52,38:01,8 - 31,-23,
